lookback,entry,exit,stop_loss,top_n,rebal,tc,ann_ret,ann_vol,sharpe,max_dd,win_rate,n_trades
20,2.5,0.0,3.0,3,Monthly,0% (no cost),-0.0166924204621929,0.2772510578258631,-0.06020687745284326,-0.40817279567483766,0.5031766200762389,127
252,2.5,0.0,3.0,10,Daily,0% (no cost),-0.010106600959293876,0.16539454611300897,-0.06110601103127275,-0.368401583087423,0.46640141467727675,300
252,1.5,0.0,3.0,10,Daily,0% (no cost),-0.00901408744346664,0.1453842585717027,-0.062001811833163105,-0.3732952145160039,0.46463306808134397,530
60,2.0,0.0,3.0,3,2x/Month,0% (no cost),-0.009362385378876306,0.14787303044954375,-0.06331367762203857,-0.31913035929182154,0.46932894195142033,664
252,1.0,0.0,3.0,5,Daily,0% (no cost),-0.009129621268164103,0.14283494280624381,-0.06391728164548972,-0.32705610339961166,0.47259062776304156,702
20,2.0,0.0,4.0,10,Monthly,0.1% (realistic),-0.015703151898161058,0.24129033195715538,-0.06507990507033404,-0.48758565139275345,0.49702541914548404,375
252,1.0,0.0,4.0,10,Monthly,0% (no cost),-0.009055407879785024,0.13779144269454288,-0.0657182166229228,-0.33288967664791336,0.47103051747014596,384
126,1.5,0.0,3.0,5,Monthly,0% (no cost),-0.009281154445864713,0.14083952245021378,-0.06589879235883922,-0.37316821496701125,0.4720575783234547,511
252,1.0,0.5,3.0,3,2x/Month,0% (no cost),-0.008626109895203448,0.13034966498667325,-0.06617669401824215,-0.31900672181075296,0.4714795008912656,621
252,1.5,0.0,3.0,3,2x/Month,0% (no cost),-0.009538295221640004,0.14379946741578306,-0.06633053232430196,-0.29603162909700587,0.46291331546023234,521
252,2.0,0.5,4.0,3,Monthly,0% (no cost),-0.011047863148609513,0.16366993605547225,-0.06750087044003664,-0.4283762636126296,0.45953118089341,228
252,2.5,0.5,3.0,3,Daily,0.1% (realistic),-0.013295026427242356,0.19486816817087926,-0.06822574744780271,-0.5312621629284857,0.46905393457117595,315
60,2.5,0.0,4.0,10,2x/Month,0.1% (realistic),-0.013654758218117333,0.19854376381151914,-0.06877455104094843,-0.5573849051055819,0.4718670076726343,376
252,2.0,0.0,4.0,5,Daily,0% (no cost),-0.010577908300022571,0.15349726752451426,-0.06891268144778687,-0.37610083854717125,0.46463306808134397,422
252,1.5,0.5,3.0,10,2x/Month,0% (no cost),-0.010083022774201054,0.1433429063457929,-0.07034197248573501,-0.35487021863091417,0.47192513368983957,565
252,2.0,0.5,3.0,3,2x/Month,0% (no cost),-0.011391860868520606,0.16173631498271218,-0.07043477446446254,-0.37535544592480385,0.4674688057040998,444
252,2.0,0.0,4.0,5,Monthly,0% (no cost),-0.011505994345961819,0.16209965961643247,-0.0709809901710332,-0.34469310804398823,0.4564352056612119,230
252,2.5,0.5,4.0,3,2x/Month,0.1% (realistic),-0.014928918202200183,0.20898465718442108,-0.07143547475366087,-0.422284915681575,0.4735907678650688,215
252,1.0,0.5,3.0,5,2x/Month,0% (no cost),-0.009472428854856559,0.12992958547082875,-0.07290432598958202,-0.3313147255737654,0.47549019607843135,647
20,1.0,0.0,4.0,10,2x/Month,0% (no cost),-0.011808308714770755,0.1588189592455148,-0.07435074987814612,-0.4166206315519241,0.4897713598074609,1452
252,1.0,0.0,4.0,3,Daily,0% (no cost),-0.009656862899540954,0.12943212356412398,-0.07460947586753221,-0.2878778394215311,0.47214854111405835,703
20,2.0,0.0,4.0,5,Monthly,0.1% (realistic),-0.018271194307363667,0.2447557089780929,-0.07465073800995199,-0.4749074586253328,0.50789330430049,349
126,1.5,0.0,3.0,3,Monthly,0% (no cost),-0.010702079348031364,0.14198632824632798,-0.07537401297866253,-0.36709198095754325,0.4758679085520745,445
252,2.5,0.0,4.0,10,Daily,0% (no cost),-0.012160240434185857,0.16120763430066712,-0.07543216229763589,-0.358189975262192,0.46640141467727675,303
252,1.0,0.5,3.0,10,Monthly,0% (no cost),-0.010273950657366982,0.13583774794752665,-0.0756339884354955,-0.38499082677890906,0.47845402043536206,507
20,2.5,0.5,3.0,10,2x/Month,0% (no cost),-0.018382746212281545,0.23918862673350455,-0.07685459991692224,-0.5707082247969915,0.4906832298136646,225
60,2.5,0.0,3.0,5,2x/Month,0.1% (realistic),-0.015278814690148813,0.19561224549679523,-0.07810765962706118,-0.4587241176103489,0.4698952879581152,384
20,1.5,0.5,4.0,10,2x/Month,0% (no cost),-0.013462559136881953,0.17223644754348377,-0.07816324203669563,-0.42100938931054144,0.4882017900732303,1153
60,2.5,0.0,4.0,10,Monthly,0.1% (realistic),-0.0193875149093521,0.24714075491977658,-0.07844725939938722,-0.5011833338217351,0.5059252506836828,198
20,1.0,0.0,3.0,10,2x/Month,0% (no cost),-0.012663574245142719,0.15888165896845602,-0.07970444371843395,-0.40991428632976135,0.48896911351785,1478
20,2.5,0.5,3.0,5,Monthly,0.1% (realistic),-0.021708319276102325,0.27038142341592086,-0.08028776164370202,-0.36801290940116416,0.5042016806722689,125
252,2.5,0.5,4.0,5,2x/Month,0.1% (realistic),-0.016543363105496235,0.20156744467742607,-0.0820735864959296,-0.38671372933852677,0.47536617842876167,218
252,1.0,0.0,4.0,5,Daily,0% (no cost),-0.010981237385704537,0.13289646512998576,-0.08263001860105015,-0.3052837343568112,0.47259062776304156,704
252,1.0,0.5,3.0,5,Monthly,0% (no cost),-0.01114822492821033,0.13403013527726446,-0.08317700273261908,-0.3890085687830326,0.47401155042203463,468
252,2.0,0.5,3.0,5,2x/Month,0% (no cost),-0.013260799040565856,0.15837842217691275,-0.0837285714701287,-0.38431916262979193,0.46568627450980393,456
252,2.0,0.0,4.0,3,2x/Month,0% (no cost),-0.012696887692380449,0.15131155144311811,-0.08391221668990377,-0.32812654336799274,0.4571045576407507,302
20,2.5,0.5,3.0,3,Monthly,0.1% (realistic),-0.022796692668942062,0.27001138610306696,-0.08442863465113379,-0.3752747347798483,0.5056022408963585,121
252,1.0,0.0,3.0,10,Daily,0% (no cost),-0.011579787641444376,0.135271756181461,-0.08560388338501801,-0.3142577349540505,0.47259062776304156,704
252,2.0,0.0,3.0,10,Daily,0% (no cost),-0.013351663517540649,0.15459366985278505,-0.0863661722388442,-0.3904216810022604,0.46463306808134397,418
20,2.5,0.0,3.0,5,Monthly,0% (no cost),-0.023779498117224962,0.27510146195516794,-0.08643901034993483,-0.42451842492652336,0.5031446540880503,131
252,2.5,0.5,4.0,5,Monthly,0.1% (realistic),-0.017689522417154505,0.2005237103592055,-0.08821661231714999,-0.4326917543096971,0.4727996461742592,159
126,1.5,0.0,4.0,3,Monthly,0% (no cost),-0.012909193866245354,0.14571634416130624,-0.08859125543223231,-0.42838480047941374,0.4713080168776371,417
252,2.5,0.5,3.0,5,Daily,0.1% (realistic),-0.016796247535004128,0.1895029178398623,-0.08863318690004363,-0.5190301566711089,0.46905393457117595,310
20,1.5,0.5,3.0,3,Monthly,0.1% (realistic),-0.01919653957704171,0.21318744124768452,-0.09004535851030207,-0.44616917868085626,0.49627906976744185,513
20,2.5,0.5,3.0,5,2x/Month,0% (no cost),-0.02157677361671625,0.2394833621404349,-0.0900971717779019,-0.5707082247969915,0.4891304347826087,223
20,2.5,0.0,3.0,10,Monthly,0% (no cost),-0.024979103271091128,0.27494516654564116,-0.09085121802621168,-0.4266097751165969,0.49937106918238994,134
252,1.5,0.5,3.0,10,Monthly,0% (no cost),-0.014371896019505132,0.15629522840526455,-0.09195351749472243,-0.40501428816709306,0.4744557974233674,406
252,2.5,0.5,4.0,10,2x/Month,0.1% (realistic),-0.018415506350222256,0.19950184673439963,-0.09230744803449939,-0.3996574853245972,0.4766977363515313,223
252,1.5,0.0,4.0,10,Daily,0% (no cost),-0.013059678603911263,0.1406427143190836,-0.09285712855542645,-0.3773694066930182,0.46463306808134397,526
252,1.5,0.0,4.0,10,2x/Month,0% (no cost),-0.01484948543754036,0.15126867550228085,-0.09816629509204937,-0.3084552669709205,0.46116289391921883,397
252,2.5,0.5,4.0,10,Monthly,0.1% (realistic),-0.019551610800151234,0.19907016814323952,-0.09821466964393687,-0.4326917543096971,0.4714727996461743,160
252,2.5,0.0,4.0,5,Monthly,0% (no cost),-0.017661032679889273,0.1794979445780269,-0.09839128086623915,-0.40276789358781906,0.46078431372549017,158
20,2.5,0.5,4.0,3,2x/Month,0.1% (realistic),-0.022894213917636765,0.2312106734573962,-0.09901884534692705,-0.5819208958373796,0.48592057761732854,223
252,1.0,0.5,3.0,10,2x/Month,0% (no cost),-0.013030030198809758,0.13104400523839108,-0.09943247823588681,-0.34424456329094366,0.47459893048128343,659
252,2.5,0.5,3.0,10,Monthly,0% (no cost),-0.020594420881379492,0.20499059898320224,-0.10046519686040374,-0.5300277522734671,0.48619768477292963,196
20,1.5,0.5,3.0,10,2x/Month,0% (no cost),-0.01746513394473348,0.1734463684236272,-0.10069472254429944,-0.4272115112217064,0.4890154597233523,1157
252,2.0,0.5,3.0,10,2x/Month,0% (no cost),-0.015862189207542433,0.15701855356480807,-0.10102111404940085,-0.39214136773742636,0.46479500891265596,460
126,1.5,0.0,4.0,5,Monthly,0% (no cost),-0.01482345132944279,0.14630797887951905,-0.10131676647416155,-0.4146069887479129,0.4738396624472574,455
60,2.5,0.0,4.0,5,2x/Month,0.1% (realistic),-0.01969170782438656,0.1925736899631361,-0.1022554422058179,-0.5663884010174753,0.4718670076726343,372
20,1.0,0.5,3.0,3,2x/Month,0% (no cost),-0.01667098881568392,0.16183425263921905,-0.10301273397819528,-0.40947666495950885,0.4973906061822561,1091
20,2.5,0.5,3.0,10,Monthly,0.1% (realistic),-0.027889997239285105,0.270171324123294,-0.10323078265166799,-0.3788818748078253,0.5014005602240896,128
252,2.5,0.5,4.0,3,Daily,0.1% (realistic),-0.018758702854420294,0.18025294527204258,-0.1040687730572677,-0.49582916066583693,0.46905393457117595,307
252,2.0,0.0,4.0,10,Daily,0% (no cost),-0.01583716068510583,0.1507689793310813,-0.10504256747887243,-0.38793147295980046,0.46463306808134397,420
252,2.5,0.5,3.0,3,2x/Month,0% (no cost),-0.023785322141000816,0.22259397617273988,-0.10685519235499286,-0.4776173560256479,0.47621205256003624,317
60,2.5,0.0,4.0,5,Monthly,0.1% (realistic),-0.026651472559385745,0.24844658342627052,-0.10727244541599779,-0.5332992005898659,0.5045578851412944,195
126,2.5,0.5,3.0,10,Monthly,0% (no cost),-0.021463756915648526,0.19945994011403267,-0.10760936207730507,-0.6366231654980459,0.495,200
126,2.5,0.0,3.0,5,2x/Month,0.1% (realistic),-0.022045539789749206,0.20228791062583923,-0.10898100495251851,-0.5537177246611609,0.4629546475078581,357
252,2.5,0.0,4.0,10,Monthly,0% (no cost),-0.01944455511886761,0.17705406618935784,-0.10982269731140668,-0.38963400654169966,0.46524064171123,159
20,2.0,0.5,4.0,10,2x/Month,0% (no cost),-0.022309154791282117,0.20271021503552478,-0.1100544182609271,-0.5028818483189483,0.4963597430406852,655
252,1.0,0.0,4.0,10,Daily,0% (no cost),-0.014524498290890562,0.13101917854868256,-0.1108578030467022,-0.31437258288152015,0.47259062776304156,701
20,1.5,0.5,4.0,5,2x/Month,0% (no cost),-0.019237590020561694,0.17200486683804436,-0.1118432889383028,-0.40825941482767525,0.4971475142624287,1044
20,1.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.023963456018380482,0.21370288794433165,-0.11213445100761962,-0.5467194124351826,0.4963470319634703,515
20,2.5,0.5,4.0,5,Monthly,0.1% (realistic),-0.029200351455044952,0.25996456033119214,-0.11232435458834854,-0.40157071115148646,0.49883177570093457,127
252,2.5,0.5,4.0,5,Daily,0.1% (realistic),-0.019963273236977615,0.17653266433029202,-0.11308543556350793,-0.4941065193101609,0.46949602122015915,312
20,2.5,0.5,4.0,3,Monthly,0.1% (realistic),-0.02966431903627694,0.2596478563795288,-0.11424827244834415,-0.40755660705234975,0.5,124
60,2.5,0.0,4.0,3,2x/Month,0.1% (realistic),-0.022281169578706295,0.19469772356556428,-0.11443980530775508,-0.5791990705557817,0.4744245524296675,362
20,2.0,0.5,4.0,5,2x/Month,0% (no cost),-0.023771612330946046,0.20417910204339398,-0.1164252956989393,-0.5025288966126117,0.497411561691113,638
252,1.5,0.5,3.0,5,Monthly,0% (no cost),-0.017947696067331344,0.15341163403025815,-0.11699044978421538,-0.4275826630862246,0.47001332741004,398
252,1.5,0.5,3.0,3,Monthly,0% (no cost),-0.018187369030390383,0.1526701523189214,-0.11912851827381261,-0.458395403100732,0.4691248334073745,366
126,2.5,0.0,3.0,10,2x/Month,0.1% (realistic),-0.02443920663124861,0.20244614149504891,-0.12071954768200066,-0.5543928304935859,0.4625056129321958,359
60,2.5,0.0,3.0,10,Monthly,0.1% (realistic),-0.030275278578579454,0.24928085721326337,-0.12145047524719685,-0.5261304352329896,0.5012866700977869,199
20,2.5,0.5,4.0,10,Monthly,0.1% (realistic),-0.031784807758914374,0.25986169749007093,-0.12231432360334228,-0.406743680687892,0.4953271028037383,130
252,2.0,0.0,3.0,3,2x/Month,0% (no cost),-0.018727528198631768,0.1527852552977073,-0.12257418533051856,-0.35068498589832386,0.4606791778373548,434
252,2.5,0.5,4.0,3,Monthly,0.1% (realistic),-0.025138771132599963,0.20398410758868582,-0.12323887105602295,-0.4640394784403379,0.4701459531180893,151
20,1.5,0.5,3.0,5,2x/Month,0% (no cost),-0.0214100225544472,0.17333984719920445,-0.12351471920846059,-0.42018697404652927,0.49470252648736757,1048
252,1.0,0.0,4.0,10,2x/Month,0% (no cost),-0.017132088734796033,0.1364333836507274,-0.12557109027402394,-0.3359498352603355,0.4709276520195295,488
252,2.5,0.5,3.0,5,Monthly,0% (no cost),-0.026250974102557164,0.2055480349167802,-0.12771211416925168,-0.5535309394916383,0.4821905609973286,194
252,2.5,0.5,3.0,10,Daily,0.1% (realistic),-0.02249410048443322,0.17338543904336504,-0.12973465712312365,-0.4906217759167836,0.46949602122015915,309
60,1.0,0.5,4.0,3,Monthly,0.1% (realistic),-0.02315511671445429,0.17833727714848097,-0.129838904600835,-0.5302627960904313,0.47959183673469385,570
20,2.0,0.5,3.0,5,Monthly,0.1% (realistic),-0.032164013896607634,0.24480332807152108,-0.131387159439314,-0.5552363264506142,0.5008441193021947,352
252,2.5,0.5,4.0,10,Daily,0.1% (realistic),-0.0224962733097169,0.1706108425937237,-0.1318572311566819,-0.4838614947718839,0.46993810786914236,310
60,2.5,0.0,3.0,5,Monthly,0.1% (realistic),-0.03294169431014797,0.24890863503602254,-0.13234452193826296,-0.5354432931539604,0.5012866700977869,198
126,2.0,0.5,4.0,10,Monthly,0.1% (realistic),-0.02695793979016135,0.2036722499642008,-0.13235941467185497,-0.5062822660195634,0.4696271470465019,332
126,2.5,0.5,3.0,5,Monthly,0% (no cost),-0.027031836646557526,0.19929074584098927,-0.1356402001130839,-0.6457556643839935,0.492,198
252,2.5,0.0,4.0,3,Monthly,0% (no cost),-0.025823007601933824,0.18869772332415097,-0.13684853821778356,-0.4499322333284169,0.4612299465240642,151
126,2.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.02500269712224231,0.1824841179710619,-0.1370130036533218,-0.6424458281682789,0.48676171079429736,184
20,2.5,0.0,4.0,3,Monthly,0% (no cost),-0.0369147009257783,0.26569730858548546,-0.1389351707110024,-0.4563584329312128,0.4947033898305085,128
252,2.5,0.5,3.0,10,2x/Month,0% (no cost),-0.029168153175917914,0.20653743678795203,-0.14122453357385417,-0.44006445857412624,0.4811961939284096,330
126,2.0,0.5,4.0,3,Monthly,0.1% (realistic),-0.024776928794624332,0.17452625317190787,-0.1419667720146328,-0.4735493707452375,0.4708860759493671,310
20,2.5,0.0,4.0,10,Monthly,0% (no cost),-0.038060747906113065,0.26369547580506497,-0.14433599131692804,-0.4619704587248742,0.49159663865546216,134
20,1.5,0.5,4.0,3,Monthly,0.1% (realistic),-0.031579116256380324,0.21699315756994902,-0.14553047022324014,-0.4629236212438125,0.4961728950923008,514
20,2.0,0.5,3.0,10,Monthly,0.1% (realistic),-0.03533082017062857,0.2420770097440769,-0.14594868057887947,-0.5643190025823258,0.4955207166853303,372
20,2.5,0.5,4.0,10,2x/Month,0.1% (realistic),-0.03352289603625115,0.2286191054719061,-0.14663208469412292,-0.5839482676378477,0.48738284066330206,230
20,1.0,0.0,4.0,5,2x/Month,0% (no cost),-0.023800955729237593,0.1616105835152085,-0.14727349664570566,-0.43244659862152623,0.49498596068993184,1264
126,2.5,0.5,3.0,3,Monthly,0.1% (realistic),-0.02942592571918656,0.19905228899300959,-0.14783012980182283,-0.6543595340028185,0.48736462093862815,189
252,2.5,0.0,4.0,10,2x/Month,0.1% (realistic),-0.026422030456834274,0.17688168240240698,-0.14937686083697452,-0.4074568813244963,0.46550956831330664,220
252,2.5,0.5,3.0,5,2x/Month,0% (no cost),-0.03150161576136519,0.21068117998956204,-0.1495226852390228,-0.4553852422958602,0.47938377888536476,324
20,2.0,0.5,4.0,3,2x/Month,0% (no cost),-0.030584944651720822,0.2044836243987588,-0.1495716086882235,-0.5211298516119176,0.49674054758800523,595
252,2.5,0.0,4.0,3,2x/Month,0.1% (realistic),-0.0287429591199973,0.19078872270538666,-0.15065334424604218,-0.4642404060138493,0.4584450402144772,214
20,2.5,0.5,4.0,5,2x/Month,0.1% (realistic),-0.03503544635846593,0.2288592015653389,-0.15308733980907197,-0.5839482676378477,0.48666186012977647,228
60,2.0,0.0,4.0,10,Monthly,0.1% (realistic),-0.030164594789396502,0.18758680348211684,-0.16080339463896337,-0.5783855556165698,0.47364085667215816,422
20,2.5,0.0,4.0,5,Monthly,0% (no cost),-0.043062170300772834,0.263910202415841,-0.16316978239787847,-0.4721630961675558,0.4947478991596639,132
20,2.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.046471327704886704,0.27616918114118705,-0.1682712296602313,-0.45117970802445306,0.5019059720457433,127
252,2.5,0.0,3.0,10,Monthly,0% (no cost),-0.03093531890211491,0.18296858946560385,-0.1690744788079072,-0.3873818539706355,0.47211066488174924,193
20,1.5,0.0,3.0,10,2x/Month,0% (no cost),-0.029857126199758534,0.1758704559151656,-0.16976771933860613,-0.47984630122201666,0.48727272727272725,1153
252,1.5,0.0,3.0,5,2x/Month,0% (no cost),-0.02276553320828823,0.13350144367564162,-0.17052649455686733,-0.31228513840058036,0.46291331546023234,532
60,2.0,0.0,4.0,5,Monthly,0.1% (realistic),-0.03197290827262593,0.18743633811727017,-0.1705800945205298,-0.5989311039245351,0.47528830313014825,404
126,2.5,0.0,3.0,10,Monthly,0% (no cost),-0.03202700265756722,0.18770345657709636,-0.17062553477491563,-0.6491935023999896,0.4863147605083089,197
60,2.5,0.5,4.0,10,2x/Month,0.1% (realistic),-0.034636048783031274,0.20205079001101248,-0.171422486302298,-0.5636325596600962,0.4785534062237174,373
20,1.5,0.0,4.0,10,2x/Month,0% (no cost),-0.03035972078508841,0.175579927186665,-0.17291111388155408,-0.4854063179519099,0.4860606060606061,1137
20,2.0,0.5,4.0,5,Monthly,0.1% (realistic),-0.04336982742849761,0.24671621625164974,-0.17578831293464928,-0.5786650328009197,0.4997330485851575,354
126,2.5,0.0,4.0,3,Monthly,0.1% (realistic),-0.03210791071241376,0.18097768055242286,-0.1774136490997476,-0.6370060084992027,0.48316737790422,178
60,2.0,0.5,3.0,3,Monthly,0.1% (realistic),-0.03106223918030448,0.17476678914879915,-0.177735365692721,-0.5305830783868823,0.4939236111111111,376
252,1.0,0.0,3.0,3,2x/Month,0% (no cost),-0.021108678754238348,0.11843343315336695,-0.17823243143600662,-0.2671813833525992,0.4691689008042895,592
20,2.0,0.5,4.0,10,Monthly,0.1% (realistic),-0.04359236122413232,0.24394811689472734,-0.17869521510979336,-0.5807555895092593,0.49309245483528164,376
20,1.0,0.0,3.0,5,2x/Month,0% (no cost),-0.02888802632518697,0.16158094142661422,-0.17878362429462105,-0.44815992646946246,0.4925792218210991,1277
20,2.0,0.5,3.0,10,2x/Month,0% (no cost),-0.03789868372396418,0.210547702345135,-0.18000046213679274,-0.5732642374267984,0.4969749351771824,664
126,2.5,0.5,4.0,3,Daily,0.1% (realistic),-0.030622850915067168,0.16885794408475005,-0.18135274050060396,-0.5122739326995651,0.47041544271926145,555
20,1.5,0.5,4.0,3,2x/Month,0% (no cost),-0.032183005913752505,0.17591915894217947,-0.18294201784087832,-0.47487179975011895,0.4953118630248675,918
126,2.5,0.0,4.0,10,Monthly,0.1% (realistic),-0.03442511132485623,0.18347191414798983,-0.18763150471678555,-0.6504568864026066,0.4864864864864865,185
